player_id,total_games_played,n_minutes_played,yellow_card,second_yellow_card,red_card,n_tournaments,n_tournaments_played,total_final_match_played,n_wc_wins,total_goals,total_penalty_scored,total_own_goals
P-02528,4,360,0,0,0,4,1,0,0,0,0,0
P-02116,1,90,0,0,0,1,1,0,0,0,0,0
P-02544,2,180,0,0,0,1,1,0,0,0,0,0
P-02104,1,25,0,0,0,1,1,0,0,0,0,0
P-02522,2,180,0,0,0,1,1,0,0,0,0,0
P-02561,2,4,0,0,0,1,1,0,0,0,0,0
P-02570,1,90,0,0,0,1,1,0,0,0,0,0
P-02569,2,180,0,0,0,1,1,0,0,0,0,0
P-02568,2,159,0,0,0,1,1,0,0,0,0,0
P-02567,5,450,0,0,0,1,1,0,0,0,0,0
P-02566,2,164,0,0,0,1,1,0,1,1,0,0
P-02563,1,90,0,0,0,1,1,0,0,0,0,0
P-02560,3,23,0,0,0,1,1,0,0,0,0,0
P-02547,2,102,0,0,0,1,1,0,0,0,0,0
P-02559,1,90,0,0,0,1,1,0,0,0,0,0
P-02558,3,191,0,0,0,1,1,0,0,1,0,0
P-02557,1,46,0,0,0,1,1,0,0,0,0,0
P-02555,3,177,0,0,0,1,1,0,0,0,0,0
P-02554,3,270,0,0,0,1,1,0,0,0,0,0
P-02548,7,660,0,0,0,1,1,0,0,0,0,0
P-02526,1,90,0,0,0,1,1,0,0,0,0,0
P-02118,3,222,0,0,0,1,1,0,0,0,0,0
P-02573,6,540,0,0,0,1,1,1,1,0,0,0
P-02473,3,255,0,0,0,2,2,0,1,0,0,0
P-02138,3,270,0,0,0,1,1,0,0,0,0,0
P-02484,1,90,0,0,0,1,1,0,0,0,0,0
P-02140,3,270,0,0,0,1,1,0,0,0,0,0
P-02482,3,270,0,0,0,1,1,0,0,0,0,0
P-02480,2,210,0,0,0,1,1,0,0,0,0,0
P-02141,1,62,0,0,0,1,1,0,0,0,0,0
P-02472,4,360,0,0,0,2,2,0,1,1,0,0
P-02135,8,612,0,0,0,2,2,0,0,3,0,0
P-02471,5,450,0,0,0,2,2,0,0,0,0,0
P-02470,1,22,0,0,0,1,1,0,0,1,0,0
P-02469,1,90,0,0,0,1,1,0,0,0,0,0
P-02467,2,117,0,1,0,1,1,0,0,0,0,0
P-02466,3,270,0,0,0,1,1,0,0,0,0,0
P-02142,1,36,0,0,0,2,1,0,0,0,0,0
P-02137,1,29,0,0,0,1,1,0,0,0,0,0
P-02491,9,810,0,0,0,4,3,0,0,0,0,0
P-02122,6,570,0,0,0,1,1,0,0,0,0,0
P-02504,1,90,0,0,0,2,1,0,0,0,0,0
P-02519,7,630,0,0,0,2,2,0,0,0,0,0
P-02124,4,348,0,0,0,2,1,0,0,0,0,0
P-02512,1,90,0,0,0,1,1,0,0,0,0,0
P-02511,2,136,0,0,0,1,1,0,0,0,0,0
P-02508,1,90,0,0,0,1,1,0,0,0,0,0
P-02506,2,69,0,0,0,1,1,0,0,0,0,0
P-02503,3,220,0,0,0,1,1,0,0,1,0,0
P-02492,5,365,0,0,0,1,1,0,0,1,0,0
P-02502,1,2,0,0,0,1,1,0,0,0,0,0
P-02500,3,270,0,0,0,2,1,0,0,0,0,0
P-02499,5,425,0,0,0,1,1,0,0,0,0,0
P-02130,3,202,0,0,0,1,1,0,0,0,0,0
P-02133,2,180,0,0,0,1,1,0,0,0,0,0
P-02494,3,270,0,0,0,1,1,0,0,0,0,0
P-02571,2,155,0,0,1,1,1,0,0,0,0,0
P-02576,2,180,0,0,0,1,1,0,0,0,0,0
P-02712,5,362,0,0,0,1,1,0,0,1,0,0
P-02662,4,168,0,0,0,1,1,0,0,0,0,0
P-02670,1,90,0,0,0,1,1,0,0,0,0,0
P-02668,2,210,0,0,0,1,1,0,0,1,0,0
P-02666,3,270,0,0,0,1,1,0,0,0,0,0
P-02665,13,1200,0,0,0,3,3,1,1,0,0,0
P-02078,6,474,0,0,0,2,2,0,0,2,0,0
P-02663,2,180,0,0,0,1,1,0,0,0,0,0
P-02661,3,195,0,0,0,1,1,0,0,0,0,0
P-02076,2,180,0,0,0,1,1,0,0,0,0,0
P-02659,3,270,0,0,0,1,1,0,0,0,0,0
P-02079,5,480,0,0,0,1,1,0,0,4,0,0
P-02655,3,215,0,0,0,1,1,0,0,0,0,0
P-02653,4,360,0,0,0,1,1,0,0,0,0,0
P-02648,2,180,0,0,0,1,1,0,0,0,0,0
P-02646,2,135,0,0,0,1,1,0,0,0,0,0
P-02673,4,360,0,0,0,1,1,0,1,4,0,0
P-02676,1,45,0,0,0,1,1,0,0,0,0,0
P-02643,1,20,0,0,0,1,1,0,0,0,0,0
P-02698,3,202,0,0,0,1,1,0,0,0,0,0
P-02709,1,90,0,0,0,1,1,0,0,0,0,0
P-02708,3,148,0,0,0,1,1,0,0,0,0,1
P-02705,1,90,0,0,0,1,1,0,0,0,0,0
P-02704,1,23,0,0,0,1,1,0,0,0,0,0
P-02061,5,510,0,0,0,2,2,1,0,2,0,0
P-02699,7,606,0,0,0,1,1,0,0,2,0,0
P-02696,11,990,0,0,0,2,2,1,0,0,0,0
P-02677,3,270,0,0,0,1,1,0,0,0,0,0
P-02062,3,270,0,0,0,1,1,0,0,0,0,0
P-02693,2,176,0,0,0,1,1,0,0,1,0,0
P-02691,1,90,0,0,0,1,1,0,0,0,0,0
P-02686,2,104,0,0,0,2,1,0,0,0,0,0
P-02068,6,354,0,0,0,2,2,0,0,0,0,0
P-02071,3,270,0,0,0,1,1,0,0,0,0,0
P-02645,3,270,0,0,0,1,1,0,0,0,0,1
P-02081,3,147,0,0,0,2,2,0,0,0,0,0
P-02577,4,360,0,0,0,1,1,0,0,4,0,0
P-02097,3,258,0,0,0,1,1,0,0,0,0,0
P-02597,6,254,0,1,0,2,2,0,0,0,0,0
P-02096,1,90,0,0,0,1,1,0,0,0,0,0
P-02594,1,90,0,0,0,1,1,0,0,0,0,0
P-02592,4,348,0,0,0,1,1,0,0,1,0,0
P-02591,1,13,0,0,0,1,1,0,0,0,0,0
P-02590,4,309,0,0,0,2,2,0,0,0,0,0
P-02586,1,90,0,0,0,1,1,0,0,0,0,0
P-02094,2,180,0,0,0,2,1,0,0,0,0,0
P-02583,1,6,0,0,0,1,1,0,0,0,0,0
P-02582,2,180,0,0,0,1,1,1,0,2,0,0
P-02581,3,270,0,0,0,1,1,0,0,0,0,0
P-02580,1,90,0,0,0,1,1,0,0,0,0,0
P-02102,1,120,0,0,0,1,1,0,0,0,0,0
P-02578,6,600,0,0,0,1,1,1,0,0,0,0
P-02600,6,423,0,0,0,1,1,0,0,0,0,0
P-02603,3,270,0,0,0,1,1,0,0,0,0,0
P-02634,1,22,0,0,0,1,1,0,0,0,0,0
P-02623,6,540,0,0,0,1,1,0,0,0,0,0
P-02085,1,90,0,0,0,1,1,0,0,0,0,0
P-02086,6,570,0,0,0,2,2,0,0,0,0,0
P-02629,3,249,0,0,0,1,1,0,0,0,0,0
P-02628,3,248,0,0,0,1,1,0,0,1,0,0
P-02087,6,290,0,0,0,2,2,0,0,0,0,0
P-02625,1,90,0,0,0,1,1,0,0,0,0,0
P-02622,1,90,0,0,0,1,1,0,0,0,0,0
P-02090,4,390,0,0,0,2,2,0,0,3,0,0
P-02621,5,349,0,0,0,3,2,0,1,0,0,0
P-02616,6,540,0,0,0,2,2,0,0,0,0,0
P-02611,6,372,0,0,0,2,2,0,0,2,0,0
P-02610,3,266,0,0,0,1,1,0,0,0,0,0
P-02608,2,180,0,0,0,1,1,0,0,0,0,0
P-02606,1,90,0,0,0,1,1,0,0,0,0,0
P-02464,5,452,0,0,0,1,1,0,0,0,0,0
P-02463,4,360,0,0,0,1,1,0,0,1,0,0
P-02461,3,251,0,0,0,1,1,0,0,1,0,0
P-02289,5,380,0,0,0,2,2,0,0,0,0,0
P-02297,3,300,0,0,0,1,1,0,0,0,0,0
P-02296,1,90,0,0,0,1,1,0,0,0,0,0
P-02293,2,107,0,0,0,3,2,0,1,0,0,0
P-02292,2,180,0,0,0,1,1,0,0,0,0,0
P-02291,1,90,0,0,0,1,1,0,1,1,0,0
P-02290,4,267,0,0,0,1,1,0,0,0,0,0
P-02287,4,325,0,0,0,1,1,0,0,2,0,0
P-02300,2,180,0,0,0,1,1,0,0,0,0,0
P-02286,2,108,0,0,0,1,1,0,0,0,0,0
P-02204,2,41,0,0,0,1,1,0,1,0,0,0
P-02282,3,330,0,0,0,2,1,0,0,0,0,0
P-02206,3,261,0,0,0,1,1,0,0,0,0,0
P-02207,9,690,0,0,0,2,2,0,0,2,0,0
P-02278,2,180,0,0,0,1,1,0,0,0,0,0
P-02299,2,75,0,0,0,1,1,0,0,0,0,0
P-02301,3,300,0,0,0,1,1,0,0,0,0,0
P-02276,1,90,0,0,0,1,1,0,0,0,0,0
P-02315,1,90,0,0,0,1,1,0,0,0,0,0
P-02326,1,74,0,0,0,1,1,0,0,0,0,0
P-02192,4,360,0,0,0,1,1,0,0,0,0,0
P-02321,4,300,0,0,0,1,1,0,0,1,0,0
P-02318,2,180,0,0,0,1,1,0,0,0,0,0
P-02194,2,179,0,0,0,1,1,0,0,0,0,0
P-02316,1,14,0,0,0,1,1,0,0,0,0,0
P-02196,5,215,0,0,0,2,1,1,1,0,0,0
P-02199,1,90,0,0,0,1,1,0,0,0,0,0
P-02313,2,106,0,0,0,1,1,0,0,0,0,0
P-02197,3,240,0,0,1,2,1,0,0,0,0,0
P-02310,2,180,0,0,0,1,1,0,0,0,0,0
P-02309,3,247,0,0,0,2,1,0,0,0,0,0
P-02308,1,90,0,0,0,1,1,0,0,0,0,0
P-02306,1,90,0,0,0,1,1,0,0,0,0,0
P-02277,1,45,0,0,0,1,1,0,0,0,0,0
P-02208,6,261,0,0,0,1,1,1,1,2,0,0
P-02146,1,45,0,0,0,1,1,0,0,0,0,0
P-02221,3,270,0,0,0,1,1,0,0,0,0,0
P-02248,4,346,0,0,0,1,1,0,0,2,0,0
P-02219,5,450,0,0,0,1,1,0,0,2,0,0
P-02220,3,270,0,0,0,1,1,0,0,0,0,0
P-02244,3,213,0,0,0,1,1,0,0,0,0,0
P-02243,3,85,0,0,0,1,1,0,0,0,0,0
P-02242,1,90,0,0,0,1,1,0,0,0,0,0
P-02236,3,270,0,0,0,1,1,0,0,3,0,0
P-02251,3,270,0,0,0,1,1,0,0,0,0,0
P-02234,4,78,0,0,0,2,2,0,0,3,0,0
P-02232,1,81,0,0,0,1,1,0,0,0,0,0
P-02231,1,90,0,0,0,1,1,0,0,1,0,0
P-02230,4,137,0,0,0,1,1,0,0,0,0,0
P-02229,11,977,0,0,0,2,2,1,0,0,0,0
P-02228,12,1110,0,0,0,2,2,1,1,0,0,0
P-02250,4,420,0,0,0,1,1,1,1,4,0,0
P-02252,4,223,0,0,0,2,2,0,0,0,0,0
P-02274,1,13,0,0,0,1,1,0,0,0,0,0
P-02267,1,90,0,0,0,1,1,0,0,0,0,0
P-02212,5,356,0,0,0,2,2,0,0,1,0,0
P-02272,1,90,0,0,0,1,1,0,0,0,0,0
P-02271,4,220,0,0,0,2,2,0,0,0,0,0
P-02216,14,1261,0,0,0,2,2,2,1,4,1,0
P-02269,5,362,0,0,0,2,2,0,0,0,0,0
P-02268,5,450,0,0,0,1,1,0,0,0,0,0
P-02265,1,18,0,0,0,1,1,0,0,0,0,0
P-02254,6,570,0,0,0,3,3,0,0,0,0,0
P-02264,6,540,0,0,0,2,2,0,0,0,0,0
P-02262,3,270,0,0,0,1,1,0,0,0,0,0
P-02261,1,15,0,0,0,2,1,0,0,0,0,0
P-02258,3,267,0,0,1,1,1,0,0,0,0,0
P-02256,7,629,0,0,0,2,2,0,0,2,0,0
P-02255,14,1233,0,0,0,2,2,2,1,3,0,0
P-02327,1,90,0,0,0,1,1,0,0,0,0,0
P-02333,5,334,0,0,0,1,1,0,0,3,1,0
P-02334,1,31,0,0,0,2,1,0,0,0,0,0
P-02412,2,180,0,0,0,1,1,0,0,0,0,0
P-02155,3,249,0,0,0,1,1,0,0,1,0,0
P-02157,2,87,0,0,0,1,1,0,0,0,0,0
P-02416,5,322,0,0,0,2,1,0,0,0,0,0
P-02415,3,118,0,0,0,1,1,0,0,0,0,0
P-02159,1,90,0,0,0,1,1,0,0,0,0,0
P-02413,2,180,0,0,0,1,1,0,0,0,0,0
P-02406,2,180,0,0,0,1,1,1,0,0,0,0
P-02432,1,15,0,0,0,1,1,0,0,0,0,0
P-02405,3,270,0,0,0,1,1,0,0,0,0,0
P-02404,5,480,0,0,0,1,1,0,0,0,0,0
P-02403,2,180,0,0,0,1,1,0,0,1,0,0
P-02401,1,66,0,0,0,1,1,0,0,0,0,0
P-02400,1,90,0,0,0,1,1,0,0,0,0,0
P-02163,5,480,0,0,0,1,1,0,0,0,0,0
P-02426,2,161,0,0,0,1,1,0,0,0,0,0
P-02435,1,10,0,0,0,1,1,0,0,0,0,0
P-02337,1,90,0,0,0,1,1,0,0,0,0,0
P-02447,2,180,0,0,0,1,1,0,0,0,0,0
P-02457,5,328,0,0,0,1,1,0,0,0,0,0
P-02148,3,125,0,0,0,1,1,0,0,0,0,0
P-02149,1,90,0,0,0,1,1,0,0,0,0,0
P-02450,2,98,0,1,0,1,1,0,0,0,0,0
P-02449,1,90,0,0,0,1,1,0,0,0,0,0
P-02151,4,316,0,0,0,2,2,0,0,0,0,0
P-02446,2,106,0,0,0,1,1,0,0,0,0,0
P-02437,2,54,0,0,0,1,1,0,0,0,0,0
P-02152,2,87,0,0,0,1,1,0,0,0,0,0
P-02443,1,90,0,0,0,1,1,0,0,0,0,0
P-02442,2,180,0,0,0,1,1,0,0,0,0,0
P-02441,1,90,0,0,0,1,1,0,0,0,0,0
P-02440,1,90,0,0,0,1,1,0,0,0,0,0
P-02154,1,90,0,0,0,1,1,0,0,0,0,0
P-02398,3,232,0,0,0,1,1,0,0,0,0,0
P-02168,4,360,0,0,0,1,1,0,0,1,0,0
P-02395,1,5,0,0,0,1,1,0,0,0,0,0
P-02350,3,115,0,0,0,1,1,0,0,0,0,0
P-02360,5,450,0,0,0,1,1,0,0,1,1,0
P-02359,1,10,0,0,0,1,1,0,0,0,0,0
P-02358,2,45,0,0,0,1,1,0,0,0,0,0
P-02357,2,180,0,0,0,1,1,0,0,0,0,0
P-02353,3,270,0,0,0,1,1,0,0,0,0,0
P-02176,2,142,0,1,0,1,1,0,0,0,0,0
P-02349,11,990,0,0,0,2,2,0,0,0,0,0
P-02390,2,180,0,0,0,1,1,0,0,0,0,0
P-02177,7,660,0,0,0,2,2,0,0,1,0,0
P-02343,7,405,0,0,0,2,2,0,0,2,0,0
P-02341,2,180,0,0,0,1,1,0,0,0,0,0
P-02340,3,270,0,0,0,1,1,0,0,0,0,0
P-02339,3,196,0,0,0,1,1,0,0,1,0,0
P-02183,1,49,0,0,0,1,1,0,0,0,0,0
P-02362,1,70,0,0,0,1,1,0,0,0,0,0
P-02364,3,270,0,0,0,1,1,0,0,0,0,0
P-02366,5,450,0,0,0,2,2,1,0,6,1,0
P-02175,10,653,0,0,0,2,2,0,0,5,0,0
P-02370,2,210,0,0,0,1,1,0,0,0,0,0
P-02372,1,60,0,0,0,1,1,0,0,0,0,0
P-02373,3,270,0,0,0,2,2,0,0,0,0,0
P-02374,2,113,0,0,0,1,1,0,0,0,0,0
P-02376,6,473,0,0,0,2,2,0,0,1,0,0
P-02378,4,317,0,0,0,2,2,0,0,0,0,0
P-02379,10,531,0,0,0,2,2,1,0,4,0,0
P-02381,3,270,0,0,0,1,1,0,0,0,0,0
P-02382,2,180,0,0,0,1,1,0,0,0,0,0
P-02384,1,13,0,0,0,1,1,0,0,0,0,0
P-02173,2,180,0,0,0,1,1,0,0,0,0,0
P-02388,1,66,0,0,0,1,1,0,0,0,0,0
P-02389,1,90,0,0,0,1,1,0,0,1,0,0
P-02060,2,69,0,0,0,1,1,0,0,0,0,0
P-02713,3,270,0,0,0,1,1,0,0,0,0,0
P-03231,1,90,0,0,0,1,1,0,0,0,0,0
P-03056,12,994,0,0,0,3,3,1,0,2,1,0
P-03062,6,384,0,0,0,2,2,0,0,1,0,0
P-03061,3,173,0,0,0,1,1,0,0,0,0,0
P-03060,1,16,0,0,0,1,1,0,0,0,0,0
P-01974,1,9,0,0,0,1,1,0,0,0,0,0
P-03058,3,180,0,0,0,1,1,1,1,0,0,0
P-03057,7,660,0,0,0,1,1,1,1,1,0,0
P-01975,6,600,0,0,0,3,1,0,0,0,0,0
P-03065,7,379,0,0,0,2,2,0,0,1,0,0
P-03051,2,143,0,1,0,1,1,0,0,0,0,0
P-03047,4,390,0,0,0,1,1,0,0,0,0,0
P-03046,1,90,0,0,0,1,1,0,0,0,0,0
P-03044,1,90,0,0,0,1,1,0,0,0,0,0
P-03043,4,366,0,0,0,1,1,1,0,2,0,1
P-01983,7,660,0,0,0,2,2,0,0,1,0,0
P-03064,1,78,0,0,0,1,1,0,0,0,0,0
P-03067,1,90,0,0,0,1,1,0,0,0,0,0
P-03037,4,360,0,0,0,1,1,0,0,0,0,0
P-03084,1,90,0,0,0,1,1,0,0,0,0,0
P-03092,2,61,0,0,0,1,1,0,0,0,0,0
P-01970,1,90,0,0,0,1,1,0,0,0,0,0
P-03090,2,180,0,0,0,2,2,0,1,0,0,0
P-03089,1,90,0,0,0,1,1,0,0,0,0,0
P-03087,3,270,0,0,0,2,1,0,0,0,0,0
P-03085,3,270,0,0,0,1,1,0,0,0,0,0
P-03083,1,90,0,0,0,1,1,0,0,0,0,0
P-03068,3,270,0,0,0,1,1,0,0,0,0,0
P-01972,2,170,0,0,0,1,1,0,0,0,0,0
P-03079,3,270,0,0,0,1,1,0,0,0,0,0
P-03077,7,660,0,0,0,3,3,0,0,2,1,0
P-03076,1,90,0,0,0,1,1,0,0,1,0,0
P-03074,4,316,0,0,0,2,2,0,0,1,0,0
P-03071,3,270,0,0,0,1,1,0,0,0,0,0
P-03038,1,90,0,0,0,1,1,0,0,0,0,0
P-03035,4,360,0,0,0,1,1,0,0,0,0,0
P-01969,6,359,0,0,0,1,1,1,0,0,0,0
P-02987,4,36,0,0,0,2,2,1,0,0,0,0
P-01989,4,360,0,0,0,1,1,1,1,0,0,0
P-01990,3,270,0,0,0,1,1,0,0,0,0,0
P-02996,6,352,0,0,0,1,1,0,0,0,0,0
P-02995,4,360,0,0,0,1,1,0,0,4,0,0
P-02994,1,32,0,0,0,1,1,0,0,0,0,0
P-02990,3,270,0,0,0,1,1,0,0,0,0,0
P-02986,9,840,0,0,0,2,2,1,1,0,0,0
P-03007,1,16,0,0,0,2,1,0,0,0,0,0
P-01992,4,390,0,0,0,1,1,0,0,0,0,0
P-02982,3,270,0,0,0,1,1,0,0,0,0,0
P-02981,6,422,0,0,0,2,2,0,0,1,0,0
P-02980,5,430,0,0,0,1,1,0,0,0,0,0
P-02979,1,90,0,0,0,1,1,0,0,0,0,0
P-02978,5,480,0,0,0,1,1,0,0,0,0,0
P-03006,1,90,0,0,0,1,1,0,0,0,0,0
P-03008,2,50,0,0,1,1,1,0,0,0,0,0
P-01985,3,270,0,0,0,2,2,0,0,0,0,0
P-03023,5,510,0,0,0,2,2,0,0,8,0,0
P-03031,3,125,0,0,0,1,1,0,0,0,0,0
P-03030,1,45,0,0,0,1,1,0,0,1,1,0
P-03028,3,270,0,0,0,1,1,0,0,0,0,0
P-03027,3,270,0,0,0,1,1,0,0,0,0,0
P-03026,1,90,0,0,0,3,1,0,0,0,0,0
P-03025,4,239,0,0,0,1,1,0,0,0,0,0
P-03021,3,87,0,0,0,1,1,0,0,0,0,0
P-03010,3,270,0,0,0,1,1,0,0,0,0,0
P-03020,2,210,0,0,0,1,1,0,0,0,0,0
P-03019,1,4,0,0,0,1,1,0,0,0,0,0
P-01986,2,165,0,0,0,1,1,0,0,0,0,0
P-03014,3,263,0,0,0,1,1,0,0,0,0,0
P-03013,3,141,0,0,0,1,1,0,0,0,0,0
P-03012,3,270,0,0,0,2,1,0,0,0,0,0
P-03095,5,468,0,0,0,1,1,0,0,0,0,0
P-03097,4,283,0,0,0,2,1,0,0,2,0,0
P-02714,2,100,0,0,0,1,1,0,0,0,0,0
P-03187,5,420,0,0,1,2,2,0,0,0,0,0
P-03198,2,210,0,0,0,1,1,0,0,1,0,0
P-03197,2,180,0,0,0,1,1,0,0,0,0,0
P-03195,3,107,0,0,0,1,1,0,0,0,0,0
P-03194,4,360,0,0,0,2,1,0,1,0,0,0
P-03193,1,20,0,0,0,1,1,0,0,0,0,0
P-03188,2,3,0,0,0,1,1,0,0,0,0,0
P-03186,2,119,0,0,0,1,1,0,0,0,0,0
P-03203,4,360,0,0,0,2,1,0,0,0,0,0
P-03185,11,970,0,0,0,2,2,0,0,2,0,0
P-03182,2,180,0,0,0,1,1,0,0,0,0,0
P-03181,1,25,0,0,0,1,1,0,0,0,0,0
P-03180,2,129,0,0,0,1,1,0,0,0,0,0
P-01954,7,516,0,0,1,2,2,0,0,0,0,0
P-03176,2,180,0,0,0,2,2,0,0,0,0,0
P-03200,6,326,0,0,0,1,1,1,0,1,0,0
P-03204,2,27,0,0,0,1,1,0,0,0,0,0
P-03172,1,90,0,0,0,1,1,0,0,1,0,0
P-03222,3,270,0,0,0,1,1,0,0,0,0,0
P-03229,3,270,0,0,0,1,1,0,0,0,0,0
P-03228,6,423,0,0,0,2,2,0,0,1,0,0
P-03227,2,180,0,0,0,1,1,0,0,0,0,0
P-03226,1,90,0,0,0,1,1,0,0,0,0,0
P-01946,3,153,0,0,0,1,1,0,0,0,0,0
P-03223,4,360,0,0,0,1,1,0,0,0,0,0
P-01947,2,25,0,0,0,1,1,0,0,0,0,0
P-03205,2,101,0,0,0,1,1,0,0,0,0,0
P-03220,4,13,0,0,0,1,1,0,0,0,0,0
P-03219,3,270,0,0,0,1,1,0,0,3,0,0
P-03212,1,19,0,0,0,1,1,0,0,0,0,0
P-01950,3,47,0,0,0,1,1,0,0,0,0,0
P-03207,3,270,0,0,0,1,1,0,0,0,0,0
P-01951,3,270,0,0,0,1,1,0,0,0,0,0
P-03175,3,270,0,0,0,1,1,0,0,0,0,0
P-03170,1,120,0,0,0,1,1,0,0,0,0,0
P-01966,2,180,0,0,0,1,1,0,0,1,0,0
P-01965,2,96,0,0,0,1,1,0,0,0,0,0
P-03127,3,300,0,0,0,1,1,0,0,0,0,0
P-03124,6,516,0,0,0,2,2,0,0,2,0,0
P-03121,1,90,0,0,0,1,1,0,0,0,0,0
P-01964,10,890,0,0,0,2,2,0,0,1,0,0
P-03119,9,840,0,0,0,3,3,0,0,0,0,0
P-03117,3,233,0,0,0,1,1,0,0,0,0,0
P-03113,3,270,0,0,0,1,1,0,0,1,0,0
P-01963,4,360,0,0,0,1,1,0,0,1,0,0
P-03112,4,347,0,0,0,1,1,0,0,2,0,0
P-03111,1,59,0,0,0,1,1,0,0,0,0,0
P-03109,1,90,0,0,0,1,1,0,0,0,0,0
P-03106,1,90,0,0,0,1,1,0,0,0,0,0
P-03105,2,180,0,0,0,2,2,0,0,0,0,0
P-03102,2,15,0,0,0,1,1,0,0,0,0,0
P-03132,1,90,0,0,0,1,1,0,0,0,0,0
P-03134,4,360,0,0,0,2,1,0,1,1,0,0
P-01956,2,120,0,0,0,1,1,0,0,0,0,0
P-03159,3,30,0,0,0,1,1,0,0,0,0,0
P-01957,7,630,0,0,0,2,2,0,0,0,0,0
P-03165,3,174,0,0,0,1,1,0,0,1,0,0
P-03164,3,270,0,0,0,1,1,0,0,0,0,0
P-01959,4,390,0,0,0,3,2,0,0,0,0,0
P-03162,7,630,0,0,0,2,2,0,0,0,0,0
P-03160,1,90,0,0,0,1,1,0,0,0,0,0
P-01960,1,90,0,0,0,1,1,0,0,0,0,0
P-03135,6,496,0,0,0,3,3,0,0,1,0,0
P-03149,1,120,0,0,0,2,1,0,0,0,0,0
P-03145,1,90,0,0,0,1,1,0,0,0,0,0
P-03144,2,44,0,0,0,1,1,0,0,0,0,0
P-03141,3,255,0,0,0,2,1,0,0,0,0,0
P-01962,3,270,0,0,0,1,1,0,0,0,0,0
P-03136,3,124,0,0,0,1,1,0,0,1,0,0
P-02975,2,180,0,0,0,1,1,0,0,0,0,0
P-02974,4,360,0,0,0,1,1,0,0,0,0,0
P-02972,3,104,0,0,0,1,1,0,0,0,0,0
P-02795,3,270,0,0,0,1,1,0,0,1,0,0
P-02037,2,130,0,0,0,1,1,0,0,0,0,0
P-02802,3,270,0,0,0,2,2,0,0,0,0,0
P-02038,1,90,0,0,0,1,1,0,1,0,0,0
P-02039,2,180,0,0,0,2,1,0,0,0,0,0
P-02798,3,270,0,0,0,1,1,0,0,0,0,0
P-02797,2,123,0,0,0,1,1,0,0,0,0,0
P-02040,7,573,0,0,0,1,1,0,0,0,0,0
P-02808,3,248,0,0,0,1,1,0,0,1,0,0
P-02791,4,261,0,0,0,1,1,0,0,0,0,0
P-02042,2,179,0,0,0,1,1,0,0,1,0,0
P-02787,2,180,0,0,0,1,1,0,0,0,0,0
P-02784,1,90,0,0,0,1,1,0,0,0,0,0
P-02782,1,90,0,0,0,1,1,0,0,0,0,0
P-02781,3,133,0,0,0,1,1,0,0,0,0,0
P-02806,3,199,0,0,0,1,1,0,0,0,0,0
P-02809,1,90,0,0,0,1,1,0,0,0,0,0
P-02778,3,270,0,0,0,1,1,0,0,0,0,0
P-02829,6,254,0,0,0,2,2,0,0,0,0,0
P-02025,11,1003,0,0,0,4,3,0,0,0,0,0
P-02027,4,360,0,0,0,1,1,0,0,0,0,0
P-02843,3,219,0,0,0,1,1,0,0,0,0,0
P-02840,1,90,0,0,0,2,1,0,0,0,0,0
P-02836,4,230,0,0,0,1,1,0,0,1,0,0
P-02030,1,90,0,0,0,1,1,0,1,0,0,0
P-02826,3,270,0,0,0,1,1,0,0,1,0,0
P-02813,4,360,0,0,0,1,1,0,0,0,0,0
P-02825,4,360,0,0,0,2,1,0,0,0,0,0
P-02032,4,215,0,0,0,1,1,0,0,1,0,0
P-02034,2,180,0,0,0,1,1,0,0,1,0,0
P-02035,3,270,0,0,0,2,2,0,0,0,0,0
P-02815,2,40,0,0,0,1,1,0,0,0,0,0
P-02814,2,73,0,0,0,1,1,0,0,0,0,0
P-02780,1,22,0,0,0,1,1,0,0,0,0,0
P-02777,12,1159,0,0,0,2,2,0,0,10,2,0
P-01995,10,930,0,0,0,2,2,0,0,0,0,0
P-02723,3,114,0,0,0,1,1,0,0,0,0,0
P-02734,1,90,0,0,0,1,1,0,0,0,0,0
P-02733,3,166,0,0,0,1,1,0,0,0,0,0
P-02729,1,90,0,0,0,1,1,0,0,0,0,0
P-02728,13,1200,0,0,0,2,2,1,0,0,0,0
P-02055,6,482,0,0,0,2,2,0,0,0,0,0
P-02725,1,90,0,0,0,1,1,0,0,0,0,0
P-02056,1,90,0,0,0,1,1,0,0,0,0,0
P-02738,3,270,0,0,0,1,1,0,0,0,0,0
P-02058,4,165,0,0,0,2,2,0,0,0,0,0
P-02720,1,90,0,0,0,1,1,0,0,0,0,0
P-02718,4,167,0,0,0,1,1,0,1,0,0,0
P-02717,4,260,0,0,0,1,1,0,0,0,0,0
P-02716,7,449,0,0,0,2,2,0,1,2,0,0
P-02715,2,180,0,0,0,3,1,0,0,0,0,0
P-02735,9,810,0,0,0,3,3,0,0,1,0,0
P-02049,1,90,0,0,0,1,1,0,0,0,0,0
P-02775,3,270,0,0,0,1,1,1,1,1,0,0
P-02763,3,167,0,0,0,1,1,0,0,0,0,0
P-02774,7,571,0,0,0,3,3,0,0,1,0,0
P-02773,8,768,0,0,0,2,2,0,0,0,0,0
P-02772,1,90,0,0,0,2,1,0,0,0,0,0
P-02771,5,450,0,0,0,2,2,0,0,0,0,0
P-02770,4,360,0,0,0,1,1,0,0,0,0,0
P-02764,2,180,0,0,0,1,1,0,0,0,0,0
